    1    1   49
   0.4353457409008
   0.4353454877831   0.4353454906484   0.4353455003970   0.4353455204041   0.4353455559307   0.4353456136573   0.4353457010243
   0.4353458255274   0.4353459939430   0.4353462115987   0.4353464817260   0.4353468049234   0.4353471788105   0.4353475978776
   0.4353480535343   0.4353485343831   0.4353490266750   0.4353495149214   0.4353499826712   0.4353504133076   0.4353507909328
   0.4353511011806   0.4353513319959   0.4353514742698   0.4353515223371   0.4353514742698   0.4353513319959   0.4353511011806
   0.4353507909328   0.4353504133076   0.4353499826712   0.4353495149214   0.4353490266750   0.4353485343831   0.4353480535343
   0.4353475978776   0.4353471788095   0.4353468049234   0.4353464817260   0.4353462115987   0.4353459939430   0.4353458255274
   0.4353457010243   0.4353456136573   0.4353455559307   0.4353455204041   0.4353455003970   0.4353454906484   0.4353454877831
   0.4353508558449   0.4353508133725   0.4353506917307   0.4353505077433   0.4353502878881   0.4353500660821   0.4353498808422
   0.4353497720803   0.4353497777512   0.4353499306545   0.4353502556034   0.4353507671970   0.4353514682977   0.4353523493628
   0.4353533886329   0.4353545531097   0.4353558003174   0.4353570806329   0.4353583400898   0.4353595234435   0.4353605772990
   0.4353614531364   0.4353621100668   0.4353625171184   0.4353626549883   0.4353625171184   0.4353621100668   0.4353614531364
   0.4353605772990   0.4353595234435   0.4353583400898   0.4353570806329   0.4353558003174   0.4353545531097   0.4353533886329
   0.4353523493628   0.4353514682967   0.4353507671970   0.4353502556034   0.4353499306545   0.4353497777512   0.4353497720803
   0.4353498808422   0.4353500660821   0.4353502878881   0.4353505077433   0.4353506917307   0.4353508133725   0.4353508558449
   0.4353618496468   0.4353617112240   0.4353613101382   0.4353606877687   0.4353599092109   0.4353590578481   0.4353582284706
   0.4353575195140   0.4353570251162   0.4353568276110   0.4353569910380   0.4353575561136   0.4353585370111   0.4353599200384
   0.4353616642940   0.4353637040956   0.4353659529845   0.4353683089729   0.4353706606494   0.4353728937712   0.4353748978804
   0.4353765726649   0.4353778336256   0.4353786168111   0.4353788823816   0.4353786168111   0.4353778336256   0.4353765726649
   0.4353748978804   0.4353728937712   0.4353706606494   0.4353683089729   0.4353659529845   0.4353637040956   0.4353616642940
   0.4353599200384   0.4353585370102   0.4353575561136   0.4353569910380   0.4353568276110   0.4353570251162   0.4353575195140
   0.4353582284706   0.4353590578481   0.4353599092109   0.4353606877687   0.4353613101382   0.4353617112240   0.4353618496468
   0.4353783823298   0.4353780955991   0.4353772621616   0.4353759599374   0.4353743113542   0.4353724729205   0.4353706221028
