    1    1    0
   0.1483529864195D+01   0.0000000000000D+00  -0.4576392298880D+00   0.9857953047959D+33   0.9857953047959D+30
   0.2267344491139D+33   0.2267344491139D+30   0.3875311949662D+32   0.3875311949662D+29   0.0000000000000D+00
   0.0000000000000D+00   0.1024548424293D+34   0.2267344491139D+33   0.1024548424293D+31   0.7978139751787D+33
   0.7978139751787D+30   0.0000000000000D+00   0.6122894680676D+01   0.1031035168520D+24   0.3159255436895D+23
    1    1    0
   0.1483529864195D+01   0.2003632831292D-01  -0.4227150389708D+00   0.9858118202759D+33   0.9858118202759D+30
   0.2162074210043D+33   0.2162074210043D+30   0.3875367674694D+32   0.3875367674694D+29   0.0000000000000D+00
   0.0000000000000D+00   0.1024565497023D+34   0.2162074210043D+33   0.1024565497023D+31   0.8083580760185D+33
   0.8083580760185D+30   0.0000000000000D+00   0.6122894680676D+01   0.1031035168520D+24   0.3159255436895D+23
    1    1    0
   0.1483529864195D+01   0.4007265662583D-01  -0.3229175272922D+00   0.9858368307193D+33   0.9858368307193D+30
   0.1892485322445D+33   0.1892485322445D+30   0.3875451673803D+32   0.3875451673803D+29   0.0000000000000D+00
   0.0000000000000D+00   0.1024591347457D+34   0.1892485322445D+33   0.1024591347457D+31   0.8353428152128D+33
   0.8353428152128D+30   0.0000000000000D+00   0.6122894680676D+01   0.1031035168520D+24   0.3159255436895D+23
    1    1    0
   0.1483529864195D+01   0.6010898493875D-01  -0.1702110186552D+00   0.9858540539599D+33   0.9858540539599D+30
   0.1572033217874D+33   0.1572033217874D+30   0.3875507651119D+32   0.3875507651119D+29   0.0000000000000D+00
   0.0000000000000D+00   0.1024609130471D+34   0.1572033217874D+33   0.1024609130471D+31   0.8674058086837D+33
   0.8674058086837D+30   0.0000000000000D+00   0.6122894680676D+01   0.1031035168520D+24   0.3159255436895D+23
    1    1    0
   0.1483529864195D+01   0.8014531325167D-01   0.2199064711947D-01   0.9858532433728D+33   0.9858532433728D+30
   0.1234252495255D+33   0.1234252495255D+30   0.3875502598860D+32   0.3875502598860D+29   0.0000000000000D+00
   0.0000000000000D+00   0.1024608269361D+34   0.1234252495255D+33   0.1024608269361D+31   0.9011830198360D+33
   0.9011830198360D+30   0.0000000000000D+00   0.6122894680676D+01   0.1031035168520D+24   0.3159255436895D+23
    1    1    0
   0.1483529864195D+01   0.1001816415646D+00   0.2423445030619D+00   0.9858423523042D+33   0.9858423523042D+30
   0.7719451850824D+32   0.7719451850824D+29   0.3875463117122D+32   0.3875463117122D+29   0.0000000000000D+00
   0.0000000000000D+00   0.1024596983475D+34   0.7719451850824D+32   0.1024596983475D+31   0.9474024649671D+33
   0.9474024649671D+30   0.0000000000000D+00   0.6122894680676D+01   0.1031035168520D+24   0.3159255436895D+23
    1    1    0
   0.1483529864195D+01   0.1202179698775D+00   0.4824368853501D+00   0.9858331232620D+33   0.9858331232620D+30
   0.4330038417214D+32   0.4330038417214D+29   0.3875427280808D+32   0.3875427280808D+29   0.0000000000000D+00
   0.0000000000000D+00   0.1024587396070D+34   0.4330038417214D+32   0.1024587396070D+31   0.9812870118980D+33
   0.9812870118980D+30   0.0000000000000D+00   0.6122894680676D+01   0.1031035168520D+24   0.3159255436895D+23
    1    1    0
   0.1483529864195D+01   0.1402542981904D+00   0.7363554978507D+00   0.9858437864187D+33   0.9858437864187D+30
   0.1482008605448D+32   0.1482008605448D+29   0.3875458562120D+32   0.3875458562120D+29   0.0000000000000D+00
   0.0000000000000D+00   0.1024598372040D+34   0.1482008605448D+32   0.1024598372040D+31   0.1009778285985D+34
   0.1009778285985D+31   0.0000000000000D+00   0.6122894680676D+01   0.1031035168520D+24   0.3159255436895D+23
    1    1    0
   0.1483529864195D+01   0.1602906265033D+00   0.1000000000000D+01   0.9858735383696D+33   0.9858735383696D+30
   0.0000000000000D+00   0.0000000000000D+00   0.3875554038809D+32   0.3875554038809D+29   0.0000000000000D+00
   0.0000000000000D+00   0.1024629078758D+34   0.0000000000000D+00   0.1024629078758D+31   0.1024629078758D+34
   0.1024629078758D+31   0.0000000000000D+00   0.6122894680676D+01   0.1031035168520D+24   0.3159255436895D+23
    1    1    0
   0.1483529864195D+01   0.3366038390398D+00   0.3462180741378D+01   0.9860718108230D+33   0.9860718108230D+30
   0.0000000000000D+00   0.0000000000000D+00   0.3876150617484D+32   0.3876150617484D+29   0.0000000000000D+00
   0.0000000000000D+00   0.1024833316998D+34   0.0000000000000D+00   0.1024833316998D+31   0.1024833316998D+34
   0.1024833316998D+31   0.0000000000000D+00   0.6122894680676D+01   0.1031035168520D+24   0.3159255436895D+23
    1    1    0
   0.1483529864195D+01   0.5129170515762D+00   0.5879968931800D+01   0.9863035436493D+33   0.9863035436493D+30
   0.0000000000000D+00   0.0000000000000D+00   0.3876827102750D+32   0.3876827102750D+29   0.0000000000000D+00
   0.0000000000000D+00   0.1025071814677D+34   0.0000000000000D+00   0.1025071814677D+31   0.1025071814677D+34
   0.1025071814677D+31   0.0000000000000D+00   0.6122894680676D+01   0.1031035168520D+24   0.3159255436895D+23
    1    1    0
   0.1483529864195D+01   0.6892302641127D+00   0.8092496230561D+01   0.9866660057399D+33   0.9866660057399D+30
   0.0000000000000D+00   0.0000000000000D+00   0.3877937355558D+32   0.3877937355558D+29   0.0000000000000D+00
   0.0000000000000D+00   0.1025445379295D+34   0.0000000000000D+00   0.1025445379295D+31   0.1025445379295D+34
   0.1025445379295D+31   0.0000000000000D+00   0.6122894680676D+01   0.1031035168520D+24   0.3159255436895D+23
    1    1    0
