  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000   1.000   1.000   1.000
   1.000   1.000  -0.062  -0.153  -0.243  -0.330  -0.413  -0.489  -0.558  -0.619
  -0.670  -0.711  -0.741  -0.759  -0.765  -0.759  -0.741  -0.711  -0.670  -0.619
  -0.558  -0.489  -0.413  -0.330  -0.243  -0.153  -0.062   1.000   1.000   1.000
   1.000   1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000
    1    1    1   14   49
  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000   1.000   1.000   1.000
   1.000   1.000  -0.057  -0.155  -0.251  -0.343  -0.431  -0.512  -0.586  -0.650
  -0.705  -0.748  -0.780  -0.799  -0.805  -0.799  -0.780  -0.748  -0.705  -0.650
  -0.586  -0.512  -0.431  -0.343  -0.251  -0.155  -0.057   1.000   1.000   1.000
   1.000   1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000
    1    1    1   15   49
  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000   1.000   1.000   1.000   1.000
   1.000   1.000  -0.053  -0.156  -0.257  -0.355  -0.447  -0.533  -0.611  -0.679
  -0.736  -0.782  -0.815  -0.835  -0.842  -0.835  -0.815  -0.782  -0.736  -0.679
  -0.611  -0.533  -0.447  -0.355  -0.257  -0.156  -0.053   1.000   1.000   1.000
   1.000   1.000   1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000
    1    1    1   16   49
  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000   1.000   1.000   1.000   1.000
   1.000   1.000  -0.048  -0.156  -0.262  -0.365  -0.462  -0.552  -0.633  -0.704
  -0.765  -0.813  -0.848  -0.869  -0.876  -0.869  -0.848  -0.813  -0.765  -0.704
  -0.633  -0.552  -0.462  -0.365  -0.262  -0.156  -0.048   1.000   1.000   1.000
   1.000   1.000   1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000
    1    1    1   17   49
  -1.000  -1.000  -1.000  -1.000  -1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000  -0.044  -0.156  -0.266  -0.373  -0.474  -0.568  -0.653  -0.727
  -0.790  -0.840  -0.876  -0.898  -0.906  -0.898  -0.876  -0.840  -0.790  -0.727
  -0.653  -0.568  -0.474  -0.373  -0.266  -0.156  -0.044   1.000   1.000   1.000
   1.000   1.000   1.000   1.000  -1.000  -1.000  -1.000  -1.000  -1.000
    1    1    1   18   49
  -1.000  -1.000  -1.000  -1.000  -1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000  -0.038  -0.155  -0.269  -0.380  -0.484  -0.581  -0.669  -0.746
  -0.811  -0.863  -0.901  -0.924  -0.931  -0.924  -0.901  -0.863  -0.811  -0.746
  -0.669  -0.581  -0.484  -0.380  -0.269  -0.155  -0.038   1.000   1.000   1.000
   1.000   1.000   1.000   1.000  -1.000  -1.000  -1.000  -1.000  -1.000
    1    1    1   19   49
  -1.000  -1.000  -1.000  -1.000  -1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000  -0.033  -0.153  -0.271  -0.385  -0.493  -0.593  -0.683  -0.763
  -0.830  -0.883  -0.922  -0.945  -0.953  -0.945  -0.922  -0.883  -0.830  -0.763
  -0.683  -0.593  -0.493  -0.385  -0.271  -0.153  -0.033   1.000   1.000   1.000
   1.000   1.000   1.000   1.000  -1.000  -1.000  -1.000  -1.000  -1.000
    1    1    1   20   49
  -1.000  -1.000  -1.000  -1.000   1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000  -0.028  -0.151  -0.272  -0.388  -0.499  -0.601  -0.694  -0.776
  -0.844  -0.899  -0.939  -0.963  -0.971  -0.963  -0.939  -0.899  -0.844  -0.776
  -0.694  -0.601  -0.499  -0.388  -0.272  -0.151  -0.028   1.000   1.000   1.000
   1.000   1.000   1.000   1.000   1.000  -1.000  -1.000  -1.000  -1.000
    1    1    1   21   49
  -1.000  -1.000  -1.000  -1.000   1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000  -0.022  -0.148  -0.271  -0.390  -0.503  -0.608  -0.702  -0.785
  -0.855  -0.911  -0.952  -0.976  -0.985  -0.976  -0.952  -0.911  -0.855  -0.785
  -0.702  -0.608  -0.503  -0.390  -0.271  -0.148  -0.022   1.000   1.000   1.000
   1.000   1.000   1.000   1.000   1.000  -1.000  -1.000  -1.000  -1.000
    1    1    1   22   49
  -1.000  -1.000  -1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000  -0.017  -0.144  -0.269  -0.390  -0.505  -0.611  -0.707  -0.792
  -0.863  -0.919  -0.961  -0.986  -0.994  -0.986  -0.961  -0.919  -0.863  -0.792
  -0.707  -0.611  -0.505  -0.390  -0.269  -0.144  -0.017   1.000   1.000   1.000
   1.000   1.000   1.000   1.000   1.000   1.000  -1.000  -1.000  -1.000
    1    1    1   23   49
  -1.000  -1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000  -0.011  -0.140  -0.266  -0.389  -0.504  -0.612  -0.709  -0.794
  -0.866  -0.924  -0.965  -0.991  -0.999  -0.991  -0.965  -0.924  -0.866  -0.794
  -0.709  -0.612  -0.504  -0.389  -0.266  -0.140  -0.011   1.000   1.000   1.000
   1.000   1.000   1.000   1.000   1.000   1.000   1.000  -1.000  -1.000
    1    1    1   24   49
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000  -0.006  -0.135  -0.262  -0.385  -0.502  -0.610  -0.708  -0.794
  -0.866  -0.924  -0.966  -0.991  -1.000  -0.991  -0.966  -0.924  -0.866  -0.794
  -0.708  -0.610  -0.502  -0.385  -0.262  -0.135  -0.006   1.000   1.000   1.000
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
    1    1    1   25   49
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000   1.000  -0.130  -0.257  -0.380  -0.497  -0.606  -0.704  -0.790
  -0.862  -0.920  -0.962  -0.988  -0.996  -0.988  -0.962  -0.920  -0.862  -0.790
  -0.704  -0.606  -0.497  -0.380  -0.257  -0.130   1.000   1.000   1.000   1.000
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
    1    1    1   26   49
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000   1.000  -0.124  -0.251  -0.374  -0.490  -0.599  -0.696  -0.782
  -0.855  -0.912  -0.954  -0.980  -0.988  -0.980  -0.954  -0.912  -0.855  -0.782
  -0.696  -0.599  -0.490  -0.374  -0.251  -0.124   1.000   1.000   1.000   1.000
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
    1    1    1   27   49
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000   1.000  -0.117  -0.244  -0.366  -0.482  -0.589  -0.686  -0.772
  -0.843  -0.901  -0.942  -0.968  -0.976  -0.968  -0.942  -0.901  -0.843  -0.772
  -0.686  -0.589  -0.482  -0.366  -0.244  -0.117   1.000   1.000   1.000   1.000
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
    1    1    1   28   49
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000   1.000  -0.110  -0.235  -0.356  -0.471  -0.577  -0.673  -0.757
  -0.829  -0.885  -0.926  -0.951  -0.960  -0.951  -0.926  -0.885  -0.829  -0.757
  -0.673  -0.577  -0.471  -0.356  -0.235  -0.110   1.000   1.000   1.000   1.000
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
    1    1    1   29   49
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000   1.000  -0.103  -0.226  -0.345  -0.458  -0.562  -0.657  -0.740
  -0.810  -0.866  -0.906  -0.931  -0.939  -0.931  -0.906  -0.866  -0.810  -0.740
  -0.657  -0.562  -0.458  -0.345  -0.226  -0.103   1.000   1.000   1.000   1.000
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
    1    1    1   30   49
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000   1.000  -0.095  -0.215  -0.332  -0.443  -0.545  -0.638  -0.719
  -0.788  -0.843  -0.883  -0.907  -0.915  -0.907  -0.883  -0.843  -0.788  -0.719
  -0.638  -0.545  -0.443  -0.332  -0.215  -0.095   1.000   1.000   1.000   1.000
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
    1    1    1   31   49
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000   1.000  -0.086  -0.204  -0.318  -0.426  -0.526  -0.616  -0.696
  -0.763  -0.816  -0.855  -0.878  -0.886  -0.878  -0.855  -0.816  -0.763  -0.696
  -0.616  -0.526  -0.426  -0.318  -0.204  -0.086   1.000   1.000   1.000   1.000
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
    1    1    1   32   49
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000   1.000  -0.078  -0.192  -0.302  -0.407  -0.504  -0.592  -0.669
  -0.734  -0.786  -0.824  -0.846  -0.854  -0.846  -0.824  -0.786  -0.734  -0.669
  -0.592  -0.504  -0.407  -0.302  -0.192  -0.078   1.000   1.000   1.000   1.000
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
    1    1    1   33   49
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000   1.000  -0.069  -0.179  -0.286  -0.387  -0.480  -0.565  -0.640
  -0.702  -0.752  -0.789  -0.811  -0.818  -0.811  -0.789  -0.752  -0.702  -0.640
  -0.565  -0.480  -0.387  -0.286  -0.179  -0.069   1.000   1.000   1.000   1.000
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
    1    1    1   34   49
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000   1.000  -0.059  -0.165  -0.268  -0.365  -0.455  -0.536  -0.607
  -0.668  -0.716  -0.750  -0.772  -0.779  -0.772  -0.750  -0.716  -0.668  -0.607
  -0.536  -0.455  -0.365  -0.268  -0.165  -0.059   1.000   1.000   1.000   1.000
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
    1    1    1   35   49
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000   1.000  -0.050  -0.151  -0.248  -0.341  -0.427  -0.504  -0.573
  -0.630  -0.676  -0.709  -0.729  -0.736  -0.729  -0.709  -0.676  -0.630  -0.573
  -0.504  -0.427  -0.341  -0.248  -0.151  -0.050   1.000   1.000   1.000   1.000
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
    1    1    1   36   49
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000   1.000  -0.040  -0.136  -0.228  -0.316  -0.397  -0.471  -0.535
  -0.590  -0.633  -0.664  -0.684  -0.690  -0.684  -0.664  -0.633  -0.590  -0.535
  -0.471  -0.397  -0.316  -0.228  -0.136  -0.040   1.000   1.000   1.000   1.000
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
    1    1    1   37   49
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000   1.000  -0.030  -0.120  -0.207  -0.289  -0.366  -0.435  -0.496
  -0.547  -0.588  -0.617  -0.635  -0.641  -0.635  -0.617  -0.588  -0.547  -0.496
  -0.435  -0.366  -0.289  -0.207  -0.120  -0.030   1.000   1.000   1.000   1.000
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
    1    1    1   38   49
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000   1.000  -0.020  -0.104  -0.185  -0.262  -0.333  -0.397  -0.454
  -0.502  -0.540  -0.567  -0.584  -0.590  -0.584  -0.567  -0.540  -0.502  -0.454
  -0.397  -0.333  -0.262  -0.185  -0.104  -0.020   1.000   1.000   1.000   1.000
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
    1    1    1   39   49
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000   1.000  -0.010  -0.087  -0.162  -0.233  -0.299  -0.358  -0.410
  -0.454  -0.489  -0.515  -0.530  -0.535  -0.530  -0.515  -0.489  -0.454  -0.410
  -0.358  -0.299  -0.233  -0.162  -0.087  -0.010   1.000   1.000   1.000   1.000
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
    1    1    1   40   49
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000   1.000   1.000  -0.070  -0.138  -0.203  -0.263  -0.317  -0.365
  -0.405  -0.437  -0.460  -0.474  -0.479  -0.474  -0.460  -0.437  -0.405  -0.365
  -0.317  -0.263  -0.203  -0.138  -0.070   1.000   1.000   1.000   1.000   1.000
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
    1    1    1   41   49
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000   1.000   1.000  -0.053  -0.114  -0.172  -0.226  -0.275  -0.318
  -0.354  -0.383  -0.404  -0.417  -0.421  -0.417  -0.404  -0.383  -0.354  -0.318
  -0.275  -0.226  -0.172  -0.114  -0.053   1.000   1.000   1.000   1.000   1.000
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
    1    1    1   42   49
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000   1.000   1.000  -0.035  -0.090  -0.141  -0.189  -0.232  -0.270
  -0.302  -0.327  -0.346  -0.357  -0.361  -0.357  -0.346  -0.327  -0.302  -0.270
  -0.232  -0.189  -0.141  -0.090  -0.035   1.000   1.000   1.000   1.000   1.000
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
    1    1    1   43   49
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000   1.000   1.000  -0.018  -0.065  -0.109  -0.150  -0.188  -0.221
  -0.248  -0.270  -0.286  -0.296  -0.299  -0.296  -0.286  -0.270  -0.248  -0.221
  -0.188  -0.150  -0.109  -0.065  -0.018   1.000   1.000   1.000   1.000   1.000
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
    1    1    1   44   49
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000   1.000   1.000   1.000  -0.039  -0.077  -0.111  -0.143  -0.170
  -0.194  -0.212  -0.225  -0.234  -0.236  -0.234  -0.225  -0.212  -0.194  -0.170
  -0.143  -0.111  -0.077  -0.039   1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
    1    1    1   45   49
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000   1.000   1.000   1.000  -0.014  -0.044  -0.072  -0.097  -0.119
  -0.138  -0.153  -0.164  -0.170  -0.172  -0.170  -0.164  -0.153  -0.138  -0.119
  -0.097  -0.072  -0.044  -0.014   1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
    1    1    1   46   49
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000   1.000   1.000   1.000   1.000  -0.011  -0.032  -0.051  -0.068
  -0.082  -0.093  -0.101  -0.106  -0.108  -0.106  -0.101  -0.093  -0.082  -0.068
  -0.051  -0.032  -0.011   1.000   1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
    1    1    1   47   49
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000  -0.005  -0.016
  -0.026  -0.033  -0.039  -0.042  -0.043  -0.042  -0.039  -0.033  -0.026  -0.016
  -0.005   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
    1    1    1   48   49
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
    1    1    1   49    1
   0.000
    1    1    2    1    1
   0.000
    1    1    2    2   49
  -0.152  -0.151  -0.150  -0.147  -0.143  -0.139  -0.133  -0.127  -0.120  -0.112
  -0.104  -0.096  -0.087  -0.079  -0.070  -0.062  -0.055  -0.047  -0.041  -0.035
  -0.031  -0.027  -0.024  -0.023  -0.022  -0.023  -0.024  -0.027  -0.031  -0.035
  -0.041  -0.047  -0.055  -0.062  -0.070  -0.079  -0.087  -0.096  -0.104  -0.112
  -0.120  -0.127  -0.133  -0.139  -0.143  -0.147  -0.150  -0.151  -0.152
    1    1    2    3   49
  -0.216  -0.215  -0.212  -0.206  -0.199  -0.189  -0.178  -0.165  -0.151  -0.136
  -0.120  -0.103  -0.086  -0.070  -0.053  -0.037  -0.022  -0.008   1.000   1.000
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
   1.000  -0.008  -0.022  -0.037  -0.053  -0.070  -0.086  -0.103  -0.120  -0.136
  -0.151  -0.165  -0.178  -0.189  -0.199  -0.206  -0.212  -0.215  -0.216
    1    1    2    4   49
  -0.279  -0.278  -0.273  -0.265  -0.253  -0.239  -0.223  -0.204  -0.182  -0.160
  -0.136  -0.111  -0.086  -0.060  -0.035  -0.011   1.000   1.000   1.000   1.000
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000   1.000  -0.011  -0.035  -0.060  -0.086  -0.111  -0.136  -0.160
  -0.182  -0.204  -0.223  -0.239  -0.253  -0.265  -0.273  -0.278  -0.279
    1    1    2    5   49
  -0.341  -0.339  -0.333  -0.322  -0.307  -0.288  -0.266  -0.241  -0.213  -0.183
  -0.151  -0.118  -0.084  -0.051  -0.018   1.000   1.000   1.000   1.000   1.000
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000   1.000   1.000  -0.018  -0.051  -0.084  -0.118  -0.151  -0.183
  -0.213  -0.241  -0.266  -0.288  -0.307  -0.322  -0.333  -0.339  -0.341
    1    1    2    6   49
  -0.402  -0.399  -0.391  -0.378  -0.359  -0.336  -0.308  -0.277  -0.242  -0.205
  -0.165  -0.124  -0.083  -0.041   1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000   1.000   1.000   1.000  -0.041  -0.083  -0.124  -0.165  -0.205
  -0.242  -0.277  -0.308  -0.336  -0.359  -0.378  -0.391  -0.399  -0.402
    1    1    2    7   49
  -0.461  -0.458  -0.448  -0.432  -0.410  -0.382  -0.350  -0.312  -0.271  -0.226
  -0.179  -0.130  -0.081  -0.031   1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000   1.000   1.000   1.000  -0.031  -0.081  -0.130  -0.179  -0.226
  -0.271  -0.312  -0.350  -0.382  -0.410  -0.432  -0.448  -0.458  -0.461
    1    1    2    8   49
  -0.518  -0.514  -0.503  -0.484  -0.459  -0.427  -0.389  -0.346  -0.298  -0.246
  -0.192  -0.136  -0.078  -0.021   1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000   1.000   1.000   1.000  -0.021  -0.078  -0.136  -0.192  -0.246
  -0.298  -0.346  -0.389  -0.427  -0.459  -0.484  -0.503  -0.514  -0.518
    1    1    2    9   49
  -0.573  -0.568  -0.556  -0.535  -0.506  -0.470  -0.427  -0.378  -0.324  -0.266
  -0.204  -0.140  -0.076  -0.011   1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000   1.000   1.000   1.000  -0.011  -0.076  -0.140  -0.204  -0.266
  -0.324  -0.378  -0.427  -0.470  -0.506  -0.535  -0.556  -0.568  -0.573
    1    1    2   10   49
  -0.625  -0.620  -0.606  -0.583  -0.551  -0.511  -0.463  -0.409  -0.349  -0.284
  -0.215  -0.145  -0.073  -0.000   1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000   1.000   1.000   1.000  -0.000  -0.073  -0.145  -0.215  -0.284
  -0.349  -0.409  -0.463  -0.511  -0.551  -0.583  -0.606  -0.620  -0.625
    1    1    2   11   49
  -0.675  -0.669  -0.654  -0.629  -0.593  -0.549  -0.497  -0.438  -0.372  -0.301
  -0.226  -0.148  -0.069   1.000   1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
   1.000   1.000   1.000   1.000   1.000   1.000  -0.069  -0.148  -0.226  -0.301
  -0.372  -0.438  -0.497  -0.549  -0.593  -0.629  -0.654  -0.669  -0.675
    1    1    2   12   49
  -0.721  -0.716  -0.699  -0.671  -0.633  -0.586  -0.529  -0.465  -0.393  -0.316
  -0.235  -0.151  -0.066   1.000   1.000   1.000   1.000   1.000   1.000   1.000
