    0  101
 0.0000000000000 0.0053481531048 0.0106963062096 0.0160444593144 0.0213926124193
 0.0267407655241 0.0320889186289 0.0374370717337 0.0427852248385 0.0481333779433
 0.0534815310482 0.0877877407064 0.1220939503646 0.1564001600228 0.1907063696810
 0.2250125793392 0.2593187889974 0.2936249986556 0.3279312083138 0.3622374179720
 0.3965436276302 0.6313941674631 0.8662447072961 1.1010952471290 1.3359457869620
 1.5707963267948 1.8056468666278 2.0404974064608 2.2753479462937 2.5101984861266
 2.7450490259596 2.7793552356178 2.8136614452760 2.8479676549342 2.8822738645924
 2.9165800742506 2.9508862839088 2.9851924935670 3.0194987032252 3.0538049128834
 3.0881111225416 3.0934592756465 3.0988074287513 3.1041555818561 3.1095037349609
 3.1148518880657 3.1202000411705 3.1255481942753 3.1308963473802 3.1362445004850
 3.1415926535897 3.1469408066946 3.1522889597994 3.1576371129042 3.1629852660091
 3.1683334191139 3.1736815722187 3.1790297253235 3.1843778784283 3.1897260315331
 3.1950741846379 3.2293803942961 3.2636866039544 3.2979928136126 3.3322990232708
 3.3666052329290 3.4009114425872 3.4352176522454 3.4695238619036 3.5038300715618
 3.5381362812200 3.7729868210529 4.0078373608859 4.2426879007188 4.4775384405518
 4.7123889803846 4.9472395202176 5.1820900600506 5.4169405998835 5.6517911397164
 5.8866416795494 5.9209478892076 5.9552540988658 5.9895603085240 6.0238665181822
 6.0581727278404 6.0924789374986 6.1267851471568 6.1610913568150 6.1953975664732
 6.2297037761314 6.2350519292362 6.2404000823411 6.2457482354459 6.2510963885507
 6.2564445416555 6.2617926947603 6.2671408478651 6.2724890009700 6.2778371540748
 6.2831853071796
 1.4663642019360
