   33
    1   91
      .41813     -.00043
      .41816     -.00101
      .43826     -.00103
      .43828     -.00044
      .43826      .00014
      .43819      .00072
      .43807      .00129
      .43790      .00186
      .43768      .00241
      .43742      .00295
      .43711      .00348
      .43676      .00398
      .43636      .00447
      .43593      .00493
      .43546      .00536
      .43496      .00577
      .43442      .00614
      .43385      .00648
      .43325      .00679
      .43263      .00707
      .43199      .00730
      .43133      .00750
      .43065      .00767
      .42997      .00779
      .42927      .00787
      .42857      .00791
      .42786      .00791
      .42716      .00787
      .42647      .00779
      .42578      .00767
      .42510      .00751
      .42444      .00731
      .42380      .00707
      .42318      .00680
      .42258      .00649
      .42201      .00615
      .42147      .00577
      .42097      .00537
      .42050      .00494
      .42006      .00448
      .41967      .00399
      .41932      .00349
      .41901      .00297
      .41874      .00243
      .41853      .00187
      .41835      .00131
      .41823      .00073
      .41816      .00015
      .41813     -.00043
    2   91
      .41740     -.00044
      .41743     -.00107
      .41751     -.00169
      .41764     -.00230
      .41782     -.00291
      .41805     -.00351
      .41833     -.00409
      .41866     -.00465
      .41904     -.00519
      .41946     -.00571
      .41992     -.00620
      .43648     -.00621
      .43695     -.00572
      .43737     -.00520
      .43775     -.00466
      .43808     -.00410
      .43836     -.00352
      .43859     -.00293
      .43878     -.00232
      .43891     -.00170
      .43899     -.00108
      .43901     -.00046
      .43899      .00017
      .43891      .00079
      .43878      .00141
      .43860      .00201
      .43837      .00261
      .43808      .00319
      .43775      .00375
      .43738      .00429
      .43696      .00481
      .43649      .00530
      .43599      .00577
      .43545      .00620
      .43487      .00661
      .43426      .00697
      .43362      .00731
      .43295      .00760
      .43226      .00785
      .43156      .00807
      .43083      .00824
      .43009      .00837
      .42935      .00846
      .42859      .00850
      .42784      .00850
      .42709      .00846
      .42634      .00837
      .42560      .00825
      .42488      .00807
      .42417      .00786
      .42348      .00761
      .42281      .00731
      .42217      .00698
      .42156      .00661
      .42098      .00621
      .42044      .00578
      .41994      .00531
      .41947      .00482
      .41905      .00430
      .41867      .00376
      .41834      .00320
      .41806      .00262
      .41782      .00203
      .41764      .00142
      .41751      .00080
      .41743      .00018
      .41740     -.00044
    3   91
      .41558     -.00047
      .41561     -.00120
      .41570     -.00193
      .41586     -.00265
      .41607     -.00335
      .41634     -.00405
      .41667     -.00473
      .41706     -.00538
      .41750     -.00602
      .41799     -.00662
      .41853     -.00720
      .41912     -.00774
      .41975     -.00825
      .42043     -.00872
      .42114     -.00915
      .42189     -.00954
      .42266     -.00988
      .42347     -.01018
      .42430     -.01043
      .42514     -.01063
      .42601     -.01078
      .42688     -.01089
      .42776     -.01094
      .42864     -.01094
      .42952     -.01089
      .43039     -.01079
      .43125     -.01064
      .43210     -.01043
      .43293     -.01019
      .43373     -.00989
      .43451     -.00955
      .43526     -.00916
      .43597     -.00873
      .43665     -.00826
      .43728     -.00775
      .43787     -.00721
      .43842     -.00664
      .43891     -.00603
      .43935     -.00540
      .43974     -.00474
      .44007     -.00406
      .44034     -.00337
      .44056     -.00266
      .44071     -.00194
      .44080     -.00122
      .44083     -.00049
      .44080      .00024
      .44071      .00097
      .44056      .00169
      .44035      .00240
      .44008      .00309
      .43975      .00377
      .43936      .00443
      .43892      .00506
      .43843      .00567
      .43789      .00624
      .43730      .00679
      .43666      .00730
      .43599      .00777
      .43528      .00820
      .43453      .00858
      .43375      .00893
      .43295      .00922
      .43212      .00947
      .43127      .00968
      .43041      .00983
      .42954      .00993
      .42866      .00998
      .42778      .00998
      .42690      .00993
      .42603      .00983
      .42516      .00968
      .42432      .00948
      .42349      .00923
      .42268      .00893
      .42190      .00859
      .42116      .00820
      .42044      .00778
      .41977      .00731
      .41913      .00680
      .41854      .00626
      .41800      .00568
      .41751      .00508
      .41707      .00444
      .41668      .00379
      .41635      .00311
      .41607      .00242
      .41586      .00171
      .41571      .00099
      .41561      .00026
      .41558     -.00047
    4   91
      .40384     -.00064
      .40390     -.00205
      .40407     -.00345
      .40437     -.00484
      .40478     -.00621
      .40530     -.00755
      .40594     -.00886
      .40668     -.01013
      .40753     -.01135
      .40848     -.01252
      .40953     -.01363
      .41067     -.01468
      .41189     -.01566
      .41319     -.01657
      .41457     -.01740
      .41601     -.01815
      .41751     -.01881
      .41906     -.01938
      .42066     -.01987
      .42229     -.02026
      .42396     -.02055
      .42564     -.02075
      .42734     -.02085
      .42904     -.02085
      .43074     -.02075
      .43242     -.02056
      .43408     -.02026
      .43572     -.01988
      .43732     -.01940
      .43887     -.01882
      .44038     -.01816
      .44182     -.01742
      .44320     -.01659
      .44450     -.01568
      .44572     -.01470
      .44686     -.01366
      .44791     -.01255
      .44886     -.01138
      .44971     -.01016
      .45046     -.00889
      .45110     -.00758
      .45163     -.00624
      .45204     -.00487
      .45234     -.00349
      .45252     -.00208
      .45258     -.00067
      .45252      .00073
      .45234      .00214
      .45205      .00353
      .45164      .00489
      .45111      .00624
      .45048      .00754
      .44973      .00881
      .44888      .01003
      .44793      .01120
      .44689      .01231
      .44575      .01336
      .44453      .01434
      .44323      .01525
      .44185      .01608
      .44041      .01683
      .43891      .01749
      .43735      .01807
      .43576      .01855
      .43412      .01894
      .43246      .01923
      .43077      .01943
      .42908      .01953
      .42738      .01953
      .42568      .01943
      .42400      .01924
      .42233      .01895
      .42070      .01856
      .41910      .01808
      .41754      .01751
      .41604      .01685
      .41460      .01610
      .41322      .01527
      .41192      .01437
      .41069      .01339
      .40955      .01234
      .40851      .01123
      .40755      .01006
      .40670      .00884
      .40596      .00757
      .40532      .00627
      .40479      .00493
      .40438      .00356
      .40408      .00217
      .40390      .00077
      .40384     -.00064
    5   91
      .39319     -.00080
