
 6.53504  6.57407  6.56610  8.21229  8.94646  8.12963  7.73399  7.68760  7.89384 31.32363
10.64344 10.61244 12.36893 12.33471 12.09422 11.82150 11.58801 11.42598 11.30958 31.41145
10.72416 14.13048 14.44253 14.00140 14.51593 14.58975 14.61014 14.58975 14.50172 31.49217
10.79885 15.93763 16.05997 16.17012 16.29058 16.40480 16.51266 16.69735 16.60102 31.56686
10.86835 18.05619 17.98406 17.99624 18.13839 18.19111 18.25686 18.29787 18.33572 31.63635
10.93333 23.52469 22.34561 21.38410 20.35643 20.27048 20.06051 19.99917 20.00252 31.70133
10.99434 25.87319 25.58039 25.29728 24.94773 24.50348 24.00814 23.48584 22.97202 31.76235
11.05184 25.93070 26.67346 26.66710 26.60106 26.47256 26.26720 25.99815 25.65548 31.81985
11.10622 25.98507 27.25002 27.34360 27.38678 27.38080 27.31810 27.20658 27.04009 31.87423
11.15779 26.03664 27.68285 27.80350 27.87966 27.92107 27.92638 27.89677 27.82931 31.92580
11.25358 26.13244 27.77864 28.50499 28.59489 28.65647 28.69505 28.71517 28.72269 32.02159
11.34100 26.21985 27.86605 29.07136 29.15881 29.21910 29.25936 29.28687 29.30949 32.10900
11.42138 26.30023 27.94643 29.55260 29.63748 29.69324 29.73026 29.75605 29.78049 32.18939
11.49578 26.37463 28.02083 29.96852 30.05381 30.10643 30.13986 30.16305 30.18540 32.26378
11.56502 26.44387 28.09008 30.32954 30.41929 30.47174 30.50291 30.52327 30.54367 32.33303
11.62978 26.50863 28.15484 30.64903 30.74371 30.79735 30.82854 30.84744 30.86600 32.39779
11.69060 26.56945 28.21566 30.93323 31.03342 31.09122 31.12263 31.13980 31.15847 32.45861
11.74793 26.62678 28.27299 30.99056 31.29438 31.35745 31.39017 31.40938 31.42596 32.51594
11.85358 26.73244 28.37864 31.09622 31.74897 31.82194 31.86023 31.88188 31.89995 32.62159
11.97166 26.85051 28.49672 31.21430 31.86704 32.30409 32.35242 32.37866 32.39957 32.73967
12.07726 26.95611 28.60231 31.31989 31.97264 32.69143 32.76048 32.79580 32.82112 32.84526
12.25993 27.13878 28.78499 31.50256 32.15531 32.87410 33.35210 33.43261 33.47879 33.51506
15.77150 16.09423 16.31338 16.69118 16.95042 17.02378 17.15772 17.24813 17.37233 30.41876
17.65789 17.94053 18.38147 18.70931 18.97029 19.25450 19.47833 19.68336 19.86536 30.50638
17.73844 20.05539 20.51398 20.90910 21.29700 21.59748 21.82406 21.99047 22.09959 30.58693
17.81299 22.10793 22.45320 22.78651 23.07481 23.30932 23.48646 23.61429 23.68240 30.66147
17.88236 23.86363 24.00976 24.20666 24.37347 24.52843 24.66278 24.75335 24.81254 30.73084
17.94723 25.23459 25.21506 25.30410 25.39445 25.52935 25.57238 25.62474 25.66311 30.79571
18.00814 26.14824 26.07943 26.11495 26.19114 26.27932 26.37651 26.47277 26.55890 30.85663
18.06556 26.20566 26.70274 26.72137 26.76717 26.83076 26.89842 26.97246 27.04695 30.91405
18.11986 26.25996 27.18199 27.20169 27.23978 27.28605 27.33964 27.39632 27.45637 30.96835
18.17136 26.31146 27.58656 27.60175 27.63373 27.67200 27.71570 27.76301 27.81209 31.01985
18.26703 26.40713 27.68223 28.26052 28.27683 28.30346 28.33562 28.37007 28.40548 31.11552
18.35435 26.49445 27.76954 28.80301 28.80124 28.81393 28.83577 28.86182 28.88981 31.20283
18.43464 26.57474 27.84984 29.25699 29.24500 29.24477 29.25586 29.27416 29.29669 31.28313
18.50897 26.64907 27.92417 29.64253 29.62634 29.61712 29.61947 29.63022 29.64711 31.35746
18.57815 26.71825 27.99335 29.97469 29.95932 29.94404 29.93951 29.94427 29.95619 31.42664
18.64285 26.78295 28.05805 30.26583 30.25427 30.23500 30.22565 30.22480 30.23331 31.49134
18.70363 26.84372 28.11882 30.52522 30.51887 30.49828 30.48387 30.47858 30.48387 31.55211
18.76091 26.90101 28.17611 30.58251 30.75844 30.73716 30.71960 30.71123 30.71333 31.60940
18.86649 27.00659 28.28169 30.68809 31.18228 31.15938 31.13732 31.12385 31.12036 31.71498
18.98450 27.12460 28.39970 30.80609 31.30028 31.61578 31.58643 31.56630 31.55755 31.83298
19.09003 27.23013 28.50523 30.91163 31.40582 32.02691 31.98177 31.95380 31.93929 31.93852
19.27262 27.41272 28.68782 31.09421 31.58841 32.20949 32.65631 32.63581 32.60861 32.59672
19.76774 20.17545 20.55222 20.89866 21.13376 21.30523 21.39845 21.43429 21.43622 29.95055
21.64050 21.98775 22.32971 22.61244 22.82252 22.97860 23.07533 23.12576 23.13851 30.03806
21.72097 23.20717 23.46873 23.70104 23.89802 24.05212 24.15985 24.22864 24.26008 30.11853
21.79544 24.05607 24.28005 24.47614 24.65355 24.80365 24.92226 25.01015 25.06534 30.19300
21.86474 24.84906 24.93039 25.07726 25.25185 25.39648 25.51826 25.61150 25.68472 30.26230
21.92956 25.68637 25.62271 25.67083 25.73527 25.88949 26.02032 26.11542 26.19234 30.32712
21.99042 26.46091 26.27238 26.24881 26.28698 26.35414 26.43937 26.53359 26.63004 30.38798
22.04780 26.51829 26.82774 26.76046 26.75989 26.79720 26.85224 26.92055 26.99794 30.44536
22.10206 26.57255 27.27859 27.20273 27.18073 27.19167 27.22650 27.27534 27.33395 30.49962
22.15352 26.62401 27.65468 27.57797 27.54847 27.54675 27.56543 27.59771 27.64152 30.55108
22.24913 26.71962 27.75029 28.18983 28.15172 28.13806 28.14137 28.15686 28.17987 30.64669
22.33639 26.80689 27.83755 28.68485 28.63705 28.61551 28.61138 28.61844 28.63185 30.73395
22.41665 26.88714 27.91781 29.10395 29.04558 29.01448 29.00276 29.00395 29.01250 30.81421
22.49094 26.96143 27.99210 29.46876 29.39959 29.35831 29.33909 29.33436 29.33837 30.88850
22.56009 27.03058 28.06125 29.79203 29.71373 29.66269 29.63547 29.62502 29.62427 30.95765
22.62476 27.09525 28.12592 30.08220 29.99870 29.93707 29.90192 29.88552 29.87972 31.02232
22.68551 27.15600 28.18667 30.34044 30.25794 30.18838 30.14534 30.12148 30.11230 31.08307
22.74277 27.21326 28.24393 30.39770 30.49556 30.42003 30.36938 30.33991 30.32564 31.14033
22.84832 27.31881 28.34948 30.50324 30.91632 30.83562 30.77263 30.73235 30.70832 31.24588
22.96628 27.43677 28.46744 30.62121 31.03429 31.28107 31.21091 31.15978 31.12641 31.36384
23.07179 27.54228 28.57295 30.72672 31.13980 31.66495 31.58817 31.53196 31.49265 31.46935
23.25433 27.72482 28.75549 30.90926 31.32234 31.84749 32.20775 32.16639 32.11794 32.08916
20.45127 20.59410 20.69529 20.86718 20.96602 20.97492 20.96130 20.91733 20.87287 29.53949
22.04211 22.21616 22.42250 22.57687 22.67355 22.73557 22.74277 22.70463 22.62369 29.62694
22.12252 23.35424 23.53368 23.69380 23.84005 23.94515 24.00661 24.02423 23.99371 29.70735
22.19694 24.12047 24.29823 24.46003 24.61273 24.74227 24.84309 24.90817 24.93164 29.78177
22.26621 24.82440 24.89623 25.02281 25.18622 25.32424 25.44282 25.53135 25.59445 29.85104
22.33099 25.56221 25.51705 25.56506 25.61852 25.77562 25.90968 26.01074 26.09334 29.91582
22.39182 26.28966 26.10583 26.09306 26.13087 26.19442 26.26880 26.35321 26.43760 29.97665
22.44917 26.34701 26.62604 26.56139 26.56679 26.60567 26.65908 26.72117 26.78858 30.03400
22.50340 26.40124 27.05940 26.97660 26.95678 26.96976 27.00414 27.05076 27.10367 30.08824
22.55485 26.45269 27.42822 27.33269 27.30233 27.30233 27.32131 27.35191 27.39156 30.13968
22.65042 26.54826 27.52380 27.92826 27.87753 27.86147 27.86337 27.87847 27.90116 30.23525
22.73765 26.63549 27.61103 28.41992 28.35140 28.32087 28.31180 28.31665 28.32986 30.32248
22.81788 26.71572 27.69125 28.83704 28.75394 28.70965 28.68987 28.68633 28.69236 30.40271
22.89214 26.78998 27.76552 29.20107 29.10280 29.04673 29.01748 29.00556 29.00525 30.47697
22.96127 26.85911 27.83465 29.52605 29.41254 29.34463 29.30651 29.28826 29.28172 30.54610
23.02593 26.92377 27.89931 29.81868 29.69262 29.61321 29.56582 29.54126 29.52965 30.61076
23.08666 26.98450 27.96004 30.07855 29.95027 29.85891 29.80239 29.77043 29.75477 30.67149
23.14391 27.04175 28.01729 30.13581 30.18573 30.08579 30.02033 29.98163 29.96084 30.72874
23.24943 27.14727 28.12281 30.24133 30.59693 30.49383 30.41399 30.36221 30.33004 30.83426
23.36737 27.26522 28.24075 30.35927 30.71487 30.92020 30.84184 30.77868 30.73551 30.95221
23.47286 27.37070 28.34624 30.46476 30.82036 31.25821 31.19279 31.13639 31.09030 31.05770
23.65538 27.55322 28.52875 30.64727 31.00287 31.44072 31.75084 31.70640 31.66521 31.63984
23.49526 23.68290 23.85172 24.00905 24.13231 24.24224 24.32267 24.38102 24.42436 28.68397
24.09658 24.24519 24.40206 24.54637 24.67577 24.79208 24.88830 24.96575 25.02516 28.77131
24.17691 24.69017 24.81931 24.94933 25.08035 25.20554 25.31922 25.41783 25.49603 28.85163
24.25125 25.06348 25.17678 25.29216 25.41248 25.53477 25.65321 25.76443 25.86190 28.92598
24.32045 25.46925 25.52212 25.60776 25.71784 25.82831 25.94015 26.05045 26.15446 28.99518
24.38517 25.94349 25.92001 25.95604 25.99400 26.10594 26.20717 26.30906 26.41017 29.05990
24.44596 26.47060 26.32300 26.31740 26.34797 26.39669 26.45658 26.52468 26.59957 29.12068
24.50326 26.52790 26.71585 26.65303 26.65486 26.68361 26.72610 26.77658 26.83383 29.17798
24.55745 26.58209 27.08107 26.97835 26.94686 26.95093 26.97505 27.01144 27.05514 29.23218
24.60886 26.63350 27.39909 27.27572 27.22342 27.20728 27.21356 27.23369 27.26537 29.28358
24.70437 26.72901 27.49460 27.77630 27.70777 27.66853 27.64949 27.64611 27.65487 29.37909
24.79154 26.81619 27.58177 28.16429 28.09591 28.05316 28.02646 28.01155 28.00590 29.46627
24.87173 26.89637 27.66196 28.48052 28.40837 28.36497 28.33689 28.31979 28.30956 29.54645
24.94595 26.97060 27.73618 28.75572 28.67297 28.62546 28.59594 28.57798 28.56767 29.62068
25.01505 27.03969 27.80528 29.00636 28.90792 28.85259 28.81944 28.80086 28.78992 29.68977
25.07968 27.10432 27.86991 29.24398 29.12183 29.05713 29.01844 28.99764 28.98531 29.75440
25.14038 27.16503 27.93061 29.47354 29.32355 29.24535 29.19990 29.17455 29.16125 29.81511
25.19761 27.22226 27.98784 29.53077 29.51614 29.42276 29.36866 29.33799 29.32165 29.87234
25.30309 27.32774 28.09332 29.63625 29.87719 29.75522 29.68023 29.63682 29.61107 29.97782
25.42100 27.44564 28.21123 29.75415 29.99509 30.12559 30.03672 29.97639 29.93747 30.09572
25.52645 27.55110 28.31668 29.85961 30.10055 30.43639 30.34122 30.27926 30.23350 30.20118
25.70892 27.73356 28.49915 30.04208 30.28302 30.61886 30.86187 30.78706 30.73389 30.70255
23.62453 23.77658 23.90866 24.03431 24.12521 24.19654 24.23439 24.24198 24.22674 28.57875
24.22482 24.35365 24.49087 24.61413 24.72092 24.81367 24.88423 24.93276 24.95709 28.66608
24.30513 24.78498 24.90002 25.01589 25.13145 25.24165 25.33996 25.42194 25.48032 28.74639
24.37947 25.13995 25.24304 25.34750 25.45704 25.56763 25.67535 25.77463 25.86026 28.82073
24.44866 25.52296 25.57114 25.64932 25.75046 25.85142 25.95443 26.05602 26.15173 28.88992
24.51337 25.96949 25.94724 25.98035 26.01433 26.11828 26.21137 26.30546 26.40022 28.95464
24.57415 26.46757 26.32778 26.32236 26.35076 26.39585 26.45121 26.51482 26.58531 29.01542
24.63145 26.52487 26.70249 26.64176 26.64262 26.66967 26.70892 26.75592 26.80954 29.07271
24.68564 26.57906 27.05463 26.95317 26.92256 26.92515 26.94687 26.98105 27.02175 29.12690
24.73704 26.63046 27.36282 27.24054 27.18830 27.17178 27.17682 27.19523 27.22391 29.17830
24.83254 26.72596 27.45832 27.72482 27.65694 27.61732 27.59707 27.59278 27.60037 29.27381
24.91971 26.81313 27.54549 28.09982 28.03255 27.99026 27.96295 27.94726 27.94073 29.36098
24.99989 26.89331 27.62567 28.40672 28.33522 28.29220 28.26432 28.24690 28.23599 29.44115
25.07411 26.96753 27.69989 28.67749 28.59305 28.54551 28.51607 28.49801 28.48723 29.51538
25.14320 27.03662 27.76898 28.92617 28.82420 28.76791 28.73420 28.71507 28.70379 29.58447
25.20783 27.10125 27.83361 29.16233 29.03763 28.96975 28.92966 28.90766 28.89513 29.64909
25.26853 27.16195 27.89431 29.38630 29.23865 29.15749 29.10995 29.08269 29.06688 29.70980
