    1    1    1
   .000000000000E+00
  -.829037572555E+00
  -.829037572555E+00
   .000000000000E+00
   .000000000000E+00
    1    2   49
   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00
   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00
   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00
   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00
   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00
   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00
   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00
   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00
   .000000000000E+00
  -.827233417377E+00  -.832007393814E+00  -.836700184474E+00  -.841231494410E+00  -.845523791657E+00  -.849503633825E+00
  -.853102924717E+00  -.856260079476E+00  -.858921078317E+00  -.861040390820E+00  -.862581754965E+00  -.863518797591E+00
  -.863835485641E+00  -.863526400496E+00  -.862596830687E+00  -.861062681409E+00  -.858950202376E+00  -.856295538683E+00
  -.853144112354E+00  -.849549845161E+00  -.845574236004E+00  -.841285308650E+00  -.836756447831E+00  -.832065143606E+00
  -.827291665489E+00  -.822517689014E+00  -.817824898243E+00  -.813293588132E+00  -.809001290656E+00  -.805021448223E+00
  -.801422157045E+00  -.798265002001E+00  -.795604002894E+00  -.793484690164E+00  -.791943325844E+00  -.791006283109E+00
  -.790689595022E+00  -.790998680205E+00  -.791928250124E+00  -.793462399577E+00  -.795574878839E+00  -.798229542798E+00
  -.801380969412E+00  -.804975236890E+00  -.808950846313E+00  -.813239773894E+00  -.817768634888E+00  -.822459939223E+00
  -.827233417377E+00
  -.827233417377E+00  -.832007393814E+00  -.836700184474E+00  -.841231494410E+00  -.845523791657E+00  -.849503633825E+00
  -.853102924717E+00  -.856260079476E+00  -.858921078317E+00  -.861040390820E+00  -.862581754965E+00  -.863518797591E+00
  -.863835485641E+00  -.863526400496E+00  -.862596830687E+00  -.861062681409E+00  -.858950202376E+00  -.856295538683E+00
  -.853144112354E+00  -.849549845161E+00  -.845574236004E+00  -.841285308650E+00  -.836756447831E+00  -.832065143606E+00
  -.827291665489E+00  -.822517689014E+00  -.817824898243E+00  -.813293588132E+00  -.809001290656E+00  -.805021448223E+00
  -.801422157045E+00  -.798265002001E+00  -.795604002894E+00  -.793484690164E+00  -.791943325844E+00  -.791006283109E+00
  -.790689595022E+00  -.790998680205E+00  -.791928250124E+00  -.793462399577E+00  -.795574878839E+00  -.798229542798E+00
  -.801380969412E+00  -.804975236890E+00  -.808950846313E+00  -.813239773894E+00  -.817768634888E+00  -.822459939223E+00
  -.827233417377E+00
   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00
   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00
   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00
   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00
   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00
   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00
   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00
   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00
   .000000000000E+00
   .000000000000E+00   .130899693900E+00   .261799387799E+00   .392699081699E+00   .523598775598E+00   .654498469498E+00
   .785398163397E+00   .916297857297E+00   .104719755120E+01   .117809724510E+01   .130899693900E+01   .143989663290E+01
   .157079632679E+01   .170169602069E+01   .183259571459E+01   .196349540849E+01   .209439510239E+01   .222529479629E+01
   .235619449019E+01   .248709418409E+01   .261799387799E+01   .274889357189E+01   .287979326579E+01   .301069295969E+01
   .314159265359E+01   .327249234749E+01   .340339204139E+01   .353429173529E+01   .366519142919E+01   .379609112309E+01
   .392699081699E+01   .405789051089E+01   .418879020479E+01   .431968989869E+01   .445058959259E+01   .458148928649E+01
   .471238898038E+01   .484328867428E+01   .497418836818E+01   .510508806208E+01   .523598775598E+01   .536688744988E+01
   .549778714378E+01   .562868683768E+01   .575958653158E+01   .589048622548E+01   .602138591938E+01   .615228561328E+01
   .628318530718E+01
    1    3   49
   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00
   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00
   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00
   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00
   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00
   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00   .000000000000E+00
