   800.000   0.000000D+00
   800.920   0.000000D+00
   801.840   0.000000D+00
   802.760   0.000000D+00
   803.680   0.000000D+00
   804.600   0.000000D+00
   805.520   0.000000D+00
   806.440   0.000000D+00
   807.360   0.000000D+00
   808.280   0.000000D+00
   809.200   0.000000D+00
   810.120   0.000000D+00
   811.040   0.000000D+00
   811.960   0.000000D+00
   812.880   0.000000D+00
   813.800   0.000000D+00
   814.720   0.000000D+00
   815.640   0.000000D+00
   816.560   0.000000D+00
   817.480   0.000000D+00
   818.400   0.000000D+00
   819.320   0.000000D+00
   820.240   0.000000D+00
   821.160   0.000000D+00
   822.080   0.000000D+00
   823.000   0.000000D+00
   823.920   0.000000D+00
   824.840   0.000000D+00
   825.760   0.000000D+00
   826.680   0.000000D+00
   827.600   0.000000D+00
   828.520   0.000000D+00
   829.440   0.000000D+00
   830.360   0.000000D+00
   831.280   0.000000D+00
   832.200   0.000000D+00
   833.120   0.000000D+00
   834.040   0.000000D+00
   834.960   0.000000D+00
   835.880   0.000000D+00
   836.800   0.000000D+00
   837.720   0.000000D+00
   838.640   0.000000D+00
   839.560   0.000000D+00
   840.480   0.000000D+00
   841.400   0.000000D+00
   842.320   0.000000D+00
   843.240   0.000000D+00
   844.160   0.000000D+00
   845.080   0.000000D+00
   846.000   0.000000D+00
   846.920   0.000000D+00
   847.840   0.000000D+00
   848.760   0.000000D+00
   849.680   0.000000D+00
   850.600   0.000000D+00
   851.520   0.000000D+00
   852.440   0.000000D+00
   853.360   0.000000D+00
   854.280   0.000000D+00
   855.200   0.000000D+00
   856.120   0.000000D+00
   857.040   0.000000D+00
   857.960   0.000000D+00
   858.880   0.000000D+00
   859.800   0.000000D+00
   860.720   0.000000D+00
   861.640   0.000000D+00
   862.560   0.000000D+00
   863.480   0.000000D+00
   864.400   0.000000D+00
   865.320   0.000000D+00
   866.240   0.000000D+00
   867.160   0.000000D+00
   868.080   0.000000D+00
   869.000   0.000000D+00
   869.920   0.000000D+00
   870.840   0.000000D+00
   871.760   0.000000D+00
   872.680   0.000000D+00
   873.600   0.000000D+00
   874.520   0.000000D+00
   875.440   0.000000D+00
   876.360   0.000000D+00
   877.280   0.000000D+00
   878.200   0.000000D+00
   879.120   0.000000D+00
   880.040   0.000000D+00
   880.960   0.000000D+00
   881.880   0.000000D+00
   882.800   0.000000D+00
   883.720   0.000000D+00
   884.640   0.000000D+00
   885.560   0.000000D+00
   886.480   0.000000D+00
   887.400   0.000000D+00
   888.320   0.000000D+00
   889.240   0.000000D+00
   890.160   0.000000D+00
   891.080   0.000000D+00
   892.000   0.000000D+00
   892.920   0.000000D+00
   893.840   0.000000D+00
   894.760   0.000000D+00
   895.680   0.000000D+00
   896.600   0.000000D+00
   897.520   0.000000D+00
