 VLIGHT,PHSP                                                             
       0.8381589E+00      -0.8890000E-02 1.00
       0.8358760E+00      -0.8660000E-02 1.00
       0.8336018E+00      -0.8430000E-02 1.00
       0.8321232E+00      -0.8280000E-02 1.00
       0.8297652E+00      -0.8040000E-02 1.00
       0.8279052E+00      -0.7850000E-02 1.00
       0.8256615E+00      -0.7620000E-02 1.00
       0.8238147E+00      -0.7430000E-02 1.00
       0.8218769E+00      -0.7230000E-02 1.00
       0.8196567E+00      -0.7000000E-02 1.00
       0.8174451E+00      -0.6770000E-02 1.00
       0.8160075E+00      -0.6620000E-02 1.00
       0.8138102E+00      -0.6390000E-02 1.00
       0.8119768E+00      -0.6190000E-02 1.00
       0.8102577E+00      -0.6000000E-02 1.00
       0.8085575E+00      -0.5810000E-02 1.00
       0.8067890E+00      -0.5610000E-02 1.00
       0.8051299E+00      -0.5420000E-02 1.00
       0.8038349E+00      -0.5270000E-02 1.00
       0.8020643E+00      -0.5040000E-02 1.00
       0.8004005E+00      -0.4840000E-02 1.00
       0.7988379E+00      -0.4650000E-02 1.00
       0.7969699E+00      -0.4420000E-02 1.00
       0.7951275E+00      -0.4190000E-02 1.00
       0.9999959E+00       0.2216400E+00 1.00
       0.9999969E+00       0.2218700E+00 1.00
       0.9999979E+00       0.2220600E+00 1.00
       0.9999979E+00       0.2222500E+00 1.00
       0.9999979E+00       0.2224500E+00 1.00
       0.9999979E+00       0.2226400E+00 1.00
       0.9999979E+00       0.2229100E+00 1.00
       0.9999979E+00       0.2231000E+00 1.00
       0.9999979E+00       0.2233300E+00 1.00
       0.9999979E+00       0.2234900E+00 1.00
       0.9999979E+00       0.2237200E+00 1.00
       0.9999979E+00       0.2239100E+00 1.00
       0.9999979E+00       0.2241000E+00 1.00
       0.9999979E+00       0.2243000E+00 1.00
       0.9999979E+00       0.2245300E+00 1.00
       0.9999979E+00       0.2247200E+00 1.00
       0.9999979E+00       0.2249500E+00 1.00
       0.9999989E+00       0.2251800E+00 1.00
       0.9999989E+00       0.2253400E+00 1.00
       0.9999989E+00       0.2255300E+00 1.00
       0.9994553E+00       0.3369200E+00 1.00
       0.9994534E+00       0.3371500E+00 1.00
       0.9994505E+00       0.3374200E+00 1.00
       0.9994495E+00       0.3376200E+00 1.00
       0.9994475E+00       0.3378100E+00 1.00
       0.9994456E+00       0.3380400E+00 1.00
       0.9985709E+00       0.4160400E+00 1.00
       0.9985670E+00       0.4163100E+00 1.00
       0.9985650E+00       0.4165000E+00 1.00
       0.9985621E+00       0.4167400E+00 1.00
       0.9985601E+00       0.4169300E+00 1.00
       0.9985582E+00       0.4171200E+00 1.00
       0.9985553E+00       0.4173500E+00 1.00
       0.9985533E+00       0.4175800E+00 1.00
       0.9985504E+00       0.4178100E+00 1.00
       0.9985475E+00       0.4180800E+00 1.00
       0.9985446E+00       0.4182800E+00 1.00
       0.9985426E+00       0.4185100E+00 1.00
       0.9985407E+00       0.4187400E+00 1.00
       0.9985387E+00       0.4189300E+00 1.00
       0.9985368E+00       0.4191300E+00 1.00
       0.9985348E+00       0.4193600E+00 1.00
       0.9985329E+00       0.4195900E+00 1.00
       0.9985309E+00       0.4197800E+00 1.00
       0.9985290E+00       0.4200500E+00 1.00
       0.9985270E+00       0.4202800E+00 1.00
       0.9985251E+00       0.4204800E+00 1.00
       0.9985231E+00       0.4207100E+00 1.00
       0.9985202E+00       0.4209800E+00 1.00
       0.9985183E+00       0.4212100E+00 1.00
       0.9985163E+00       0.4214800E+00 1.00
       0.9983312E+00       0.4493500E+00 1.00
       0.9983293E+00       0.4496200E+00 1.00
       0.9983273E+00       0.4498600E+00 1.00
       0.9983264E+00       0.4500900E+00 1.00
       0.9983244E+00       0.4503200E+00 1.00
       0.9983234E+00       0.4505500E+00 1.00
       0.9983215E+00       0.4507800E+00 1.00
       0.9983205E+00       0.4510100E+00 1.00
       0.9983186E+00       0.4512800E+00 1.00
       0.9983176E+00       0.4514700E+00 1.00
       0.9983157E+00       0.4517400E+00 1.00
       0.9983137E+00       0.4519800E+00 1.00
       0.9983127E+00       0.4521700E+00 1.00
       0.9983118E+00       0.4524000E+00 1.00
       0.9983098E+00       0.4525900E+00 1.00
       0.9983088E+00       0.4528600E+00 1.00
       0.9998430E+00       0.2986800E+00 1.00
       0.9998420E+00       0.2987300E+00 1.00
       0.9998420E+00       0.2987800E+00 1.00
       0.9998420E+00       0.2988300E+00 1.00
       0.9998401E+00       0.2989900E+00 1.00
       0.9998401E+00       0.2990400E+00 1.00
       0.9998401E+00       0.2991000E+00 1.00
       0.9998333E+00       0.2999600E+00 1.00
       0.9998313E+00       0.3002000E+00 1.00
       0.9998304E+00       0.3002500E+00 1.00
       0.9998304E+00       0.3002900E+00 1.00
       0.9998304E+00       0.3003500E+00 1.00
       0.9998294E+00       0.3004100E+00 1.00
       0.9998284E+00       0.3005300E+00 1.00
       0.9998284E+00       0.3005900E+00 1.00
       0.9998274E+00       0.3006600E+00 1.00
       0.9998274E+00       0.3007000E+00 1.00
       0.9990618E+00       0.3747900E+00 1.00
       0.9990608E+00       0.3748500E+00 1.00
       0.9990608E+00       0.3749000E+00 1.00
       0.9990599E+00       0.3749500E+00 1.00
       0.9990599E+00       0.3750000E+00 1.00
       0.9990589E+00       0.3750400E+00 1.00
       0.9990569E+00       0.3752000E+00 1.00
       0.9990560E+00       0.3752600E+00 1.00
       0.9990560E+00       0.3753000E+00 1.00
       0.9990550E+00       0.3753400E+00 1.00
       0.9990550E+00       0.3753800E+00 1.00
       0.9990443E+00       0.3762700E+00 1.00
       0.9990433E+00       0.3763100E+00 1.00
       0.9990433E+00       0.3763600E+00 1.00
       0.9990423E+00       0.3764300E+00 1.00
       0.9990413E+00       0.3764800E+00 1.00
       0.9990365E+00       0.3768900E+00 1.00
       0.9990365E+00       0.3769400E+00 1.00
       0.9990345E+00       0.3770500E+00 1.00
       0.9990248E+00       0.3778700E+00 1.00
       0.9990228E+00       0.3780400E+00 1.00
       0.9990209E+00       0.3781600E+00 1.00
       0.9990209E+00       0.3782200E+00 1.00
       0.9990199E+00       0.3782800E+00 1.00
       0.9985835E+00       0.4148600E+00 1.00
       0.9985835E+00       0.4149100E+00 1.00
       0.9985826E+00       0.4149700E+00 1.00
       0.9985826E+00       0.4150100E+00 1.00
       0.9985816E+00       0.4150500E+00 1.00
       0.9985816E+00       0.4150900E+00 1.00
       0.9985806E+00       0.4151300E+00 1.00
       0.9985806E+00       0.4151800E+00 1.00
       0.9985796E+00       0.4152200E+00 1.00
       0.9985738E+00       0.4157100E+00 1.00
       0.9985738E+00       0.4157700E+00 1.00
       0.9985728E+00       0.4158200E+00 1.00
       0.9985718E+00       0.4158700E+00 1.00
       0.9985718E+00       0.4159200E+00 1.00
       0.9985709E+00       0.4159600E+00 1.00
       0.9985709E+00       0.4160100E+00 1.00
       0.9985699E+00       0.4160600E+00 1.00
       0.9985640E+00       0.4166300E+00 1.00
       0.9985621E+00       0.4167500E+00 1.00
       0.9985611E+00       0.4168200E+00 1.00
       0.9985611E+00       0.4168800E+00 1.00
       0.9985601E+00       0.4169400E+00 1.00
       0.9985592E+00       0.4170400E+00 1.00
       0.9985582E+00       0.4171100E+00 1.00
       0.9985572E+00       0.4171700E+00 1.00
       0.9985572E+00       0.4172300E+00 1.00
       0.9985485E+00       0.4179500E+00 1.00
       0.9985475E+00       0.4180200E+00 1.00
       0.9989546E+00       0.3835700E+00 1.00
       0.9989537E+00       0.3836000E+00 1.00
       0.9989537E+00       0.3836300E+00 1.00
       0.9989537E+00       0.3836600E+00 1.00
       0.9989527E+00       0.3837100E+00 1.00
       0.9989517E+00       0.3837500E+00 1.00
       0.9989517E+00       0.3837800E+00 1.00
       0.9985280E+00       0.4200800E+00 1.00
       0.9985270E+00       0.4202000E+00 1.00
       0.9985261E+00       0.4203100E+00 1.00
       0.9985261E+00       0.4204000E+00 1.00
       0.9985251E+00       0.4204900E+00 1.00
       0.9985241E+00       0.4205900E+00 1.00
       0.9985231E+00       0.4206800E+00 1.00
       0.9985222E+00       0.4207800E+00 1.00
       0.9985105E+00       0.4221100E+00 1.00
       0.9985075E+00       0.4224500E+00 1.00
       0.9985066E+00       0.4225600E+00 1.00
       0.9985056E+00       0.4226700E+00 1.00
       0.9985046E+00       0.4227800E+00 1.00
       0.9985046E+00       0.4228300E+00 1.00
       0.9984910E+00       0.4244300E+00 1.00
       0.9984900E+00       0.4245400E+00 1.00
       0.9984890E+00       0.4246600E+00 1.00
