 monochrom. flux,comp.I                                                  
       0.0000000E+00       0.9602454E+00 1.00
       0.3188881E-02       0.9602615E+00 1.00
       0.6377761E-02       0.9602858E+00 1.00
       0.9566642E-02       0.9603026E+00 1.00
       0.1275552E-01       0.9603018E+00 1.00
       0.1594440E-01       0.9602912E+00 1.00
       0.1913328E-01       0.9602822E+00 1.00
       0.2232216E-01       0.9602926E+00 1.00
       0.2551105E-01       0.9603216E+00 1.00
       0.5357216E-01       0.9605147E+00 1.00
       0.8163328E-01       0.9607404E+00 1.00
       0.1096944E+00       0.9610935E+00 1.00
       0.1377555E+00       0.9614515E+00 1.00
       0.1658166E+00       0.9617337E+00 1.00
       0.1938778E+00       0.9620241E+00 1.00
       0.2219389E+00       0.9621856E+00 1.00
       0.2500000E+00       0.9621889E+00 1.00
       0.2780611E+00       0.9621562E+00 1.00
       0.3061222E+00       0.9619752E+00 1.00
       0.3341834E+00       0.9616823E+00 1.00
       0.3622445E+00       0.9614171E+00 1.00
       0.3903056E+00       0.9610920E+00 1.00
       0.4183667E+00       0.9607798E+00 1.00
       0.4464278E+00       0.9605931E+00 1.00
       0.4744890E+00       0.9604272E+00 1.00
       0.4776778E+00       0.9604002E+00 1.00
       0.4808667E+00       0.9603916E+00 1.00
       0.4840556E+00       0.9604020E+00 1.00
       0.4872445E+00       0.9604138E+00 1.00
       0.4904334E+00       0.9604156E+00 1.00
       0.4936222E+00       0.9603995E+00 1.00
       0.4968111E+00       0.9603756E+00 1.00
       0.5000000E+00       0.9603596E+00 1.00
       0.5031889E+00       0.9603756E+00 1.00
       0.5063778E+00       0.9603995E+00 1.00
       0.5095666E+00       0.9604156E+00 1.00
       0.5127555E+00       0.9604138E+00 1.00
       0.5159444E+00       0.9604020E+00 1.00
       0.5191333E+00       0.9603916E+00 1.00
       0.5223222E+00       0.9604002E+00 1.00
       0.5255110E+00       0.9604272E+00 1.00
       0.5535722E+00       0.9605931E+00 1.00
       0.5816333E+00       0.9607798E+00 1.00
       0.6096944E+00       0.9610920E+00 1.00
       0.6377555E+00       0.9614171E+00 1.00
       0.6658166E+00       0.9616823E+00 1.00
       0.6938778E+00       0.9619752E+00 1.00
       0.7219389E+00       0.9621562E+00 1.00
      -0.2500000E+00       0.9621889E+00 1.00
      -0.2219389E+00       0.9621856E+00 1.00
      -0.1938778E+00       0.9620241E+00 1.00
      -0.1658166E+00       0.9617337E+00 1.00
      -0.1377555E+00       0.9614515E+00 1.00
      -0.1096944E+00       0.9610935E+00 1.00
      -0.8163328E-01       0.9607404E+00 1.00
      -0.5357216E-01       0.9605147E+00 1.00
      -0.2551105E-01       0.9603216E+00 1.00
      -0.2232216E-01       0.9602926E+00 1.00
      -0.1913328E-01       0.9602822E+00 1.00
      -0.1594440E-01       0.9602912E+00 1.00
      -0.1275552E-01       0.9603018E+00 1.00
      -0.9566642E-02       0.9603026E+00 1.00
      -0.6377761E-02       0.9602858E+00 1.00
      -0.3188881E-02       0.9602615E+00 1.00
       0.6594725E-13       0.9602454E+00 1.00
                 0.0                 0.0
