   84  0.05537025  0.95351112       0.9557897E+00      -0.2278563E-02
   85  0.05603736  0.95658958       0.9581457E+00      -0.1556123E-02
   86  0.05670447  0.95882594       0.9604126E+00      -0.1586682E-02
   87  0.05737158  0.96066541       0.9625908E+00      -0.1925431E-02
   88  0.05803869  0.96405154       0.9645876E+00      -0.5360177E-03
   89  0.05870580  0.96679521       0.9663699E+00       0.4253373E-03
   90  0.05937292  0.96815663       0.9679965E+00       0.1601435E-03
   91  0.06004003  0.96954923       0.9694607E+00       0.8853112E-04
   92  0.06070714  0.97156740       0.9707558E+00       0.8115902E-03
   93  0.06137425  0.97281277       0.9708117E+00       0.2001060E-02
   94  0.06204136  0.97413153       0.9720324E+00       0.2099109E-02
   95  0.06270847  0.96873444       0.9732095E+00      -0.4475091E-02
   96  0.06337558  0.97213971       0.9739744E+00      -0.1834727E-02
   97  0.06404270  0.97566969       0.9740812E+00       0.1588452E-02
   98  0.06470981  0.97357345       0.9741882E+00      -0.6147889E-03
   99  0.06537692  0.97784066       0.9742955E+00       0.3545120E-02
  100  0.06604403  0.97604722       0.9744031E+00       0.1644079E-02
  101  0.06671114  0.97077298       0.9745110E+00      -0.3738062E-02
  102  0.06737825  0.97382927       0.9746192E+00      -0.7899725E-03
  103  0.06804536  0.97694832       0.9747277E+00       0.2220577E-02
  104  0.06871247  0.98048174       0.9748364E+00       0.5645296E-02
  105  0.06937959  0.97760201       0.9749455E+00       0.2656465E-02
  106  0.07004670  0.98019368       0.9750549E+00       0.5138734E-02
  107  0.07071381  0.97190523       0.9751645E+00      -0.3259317E-02
  108  0.07138092  0.97669226       0.9752745E+00       0.1417712E-02
  109  0.07204803  0.97591364       0.9753847E+00       0.5288910E-03
  110  0.07271514  0.97402036       0.9754952E+00      -0.1474890E-02
  111  0.07338225  0.97503012       0.9756061E+00      -0.5759309E-03
  112  0.07404937  0.97312492       0.9757172E+00      -0.2592232E-02
  113  0.07471648  0.97640115       0.9758286E+00       0.5725973E-03
  114  0.07538359  0.97599197       0.9759403E+00       0.5171632E-04
  115  0.07605070  0.97873813       0.9760523E+00       0.2685875E-02
  116  0.07671781  0.97314382       0.9761646E+00      -0.3020736E-02
  117  0.07738492  0.97702045       0.9762772E+00       0.7432935E-03
  118  0.07805203  0.97402113       0.9763900E+00      -0.2368827E-02
  119  0.07871915  0.98084980       0.9765032E+00       0.4346642E-02
  120  0.07938626  0.97920001       0.9766166E+00       0.2583451E-02
  121  0.08005337  0.98107111       0.9767304E+00       0.4340750E-02
  122  0.08072048  0.97970575       0.9768444E+00       0.2861389E-02
  123  0.08138759  0.98339302       0.9769587E+00       0.6434358E-02
  124  0.08205470  0.97782242       0.9770733E+00       0.7491567E-03
  125  0.08272181  0.97661692       0.9771882E+00      -0.5712442E-03
  126  0.08338893  0.97963786       0.9773034E+00       0.2334495E-02
  127  0.08405604  0.97506332       0.9774189E+00      -0.2355546E-02
  128  0.08472315  0.97626525       0.9775347E+00      -0.1269417E-02
  129  0.08539026  0.97896474       0.9776507E+00       0.1314072E-02
  130  0.08605737  0.97814870       0.9777671E+00       0.3816309E-03
  131  0.08672448  0.98078531       0.9778838E+00       0.2901540E-02
  132  0.08739159  0.98416090       0.9780007E+00       0.6160229E-02
  133  0.08805871  0.98032957       0.9781179E+00       0.2211698E-02
  134  0.08872582  0.97921902       0.9782355E+00       0.9835469E-03
  135  0.08939293  0.98040318       0.9783533E+00       0.2049906E-02
  136  0.09006004  0.97953719       0.9784714E+00       0.1065815E-02
  137  0.09072715  0.97633219       0.9785898E+00      -0.2257586E-02
  138  0.09139426  0.97872252       0.9787085E+00       0.1404291E-04
  139  0.09206137  0.98367423       0.9788275E+00       0.4846752E-02
  140  0.09272849  0.97944749       0.9789468E+00       0.5007109E-03
  141  0.09339560  0.97770214       0.9790663E+00      -0.1364140E-02
  142  0.09406271  0.97957212       0.9791862E+00       0.3859389E-03
  143  0.09472982  0.98462051       0.9793064E+00       0.5314128E-02
  144  0.09539693  0.97866201       0.9794268E+00      -0.7647732E-03
  145  0.09606404  0.98220432       0.9795476E+00       0.2656736E-02
  146  0.09673115  0.98440712       0.9796686E+00       0.4738535E-02
  147  0.09739827  0.98092884       0.9797899E+00       0.1138954E-02
  148  0.09806538  0.97618985       0.9799115E+00      -0.3721637E-02
  149  0.09873249  0.97745449       0.9800334E+00      -0.2578898E-02
  150  0.09939960  0.98356653       0.9801556E+00       0.3410941E-02
  151  0.10006670  0.98516137       0.9802781E+00       0.4883280E-02
  152  0.10073380  0.98267830       0.9804058E+00       0.2272509E-02
  153  0.10140090  0.98369229       0.9805432E+00       0.3149097E-02
  154  0.10206800  0.98536569       0.9806802E+00       0.4685496E-02
  155  0.10273520  0.98269844       0.9808171E+00       0.1881345E-02
  156  0.10340230  0.98536992       0.9809537E+00       0.4416224E-02
  157  0.10406940  0.98266149       0.9810901E+00       0.1571393E-02
  158  0.10473650  0.98767089       0.9812262E+00       0.6444692E-02
  159  0.10540360  0.97806340       0.9813622E+00      -0.3298800E-02
  160  0.10607070  0.97981429       0.9814979E+00      -0.1683611E-02
  161  0.10673780  0.98309439       0.9816333E+00       0.1461088E-02
  162  0.10740490  0.98229081       0.9817685E+00       0.5223070E-03
  163  0.10807200  0.97797573       0.9819035E+00      -0.3927774E-02
  164  0.10873920  0.98206419       0.9820383E+00       0.2588475E-04
  165  0.10940630  0.97730250       0.9821728E+00      -0.4870306E-02
  166  0.11007340  0.98045910       0.9823071E+00      -0.1848008E-02
  167  0.11074050  0.98115987       0.9824412E+00      -0.1281339E-02
  168  0.11140760  0.98691123       0.9825750E+00       0.4336220E-02
  169  0.11207470  0.98501671       0.9827086E+00       0.2308099E-02
  170  0.11274180  0.98083091       0.9828420E+00      -0.2011102E-02
  171  0.11340890  0.98503947       0.9829751E+00       0.2064357E-02
  172  0.11407610  0.97976786       0.9831080E+00      -0.3340154E-02
  173  0.11474320  0.98439717       0.9832407E+00       0.1156455E-02
  174  0.11541030  0.98504436       0.9833731E+00       0.1671243E-02
  175  0.11607740  0.98305720       0.9835053E+00      -0.4481177E-03
  176  0.11674450  0.98611098       0.9836373E+00       0.2473661E-02
