    1   49    1
   0.6649880770088D+01   0.6649881794600D+01   0.6649884763168D+01   0.6649889369538D+01   0.6649895131929D+01
   0.6649901433198D+01   0.6649907571766D+01   0.6649912819065D+01   0.6649916478330D+01   0.6649917940158D+01
   0.6649916730558D+01   0.6649912548176D+01   0.6649905288127D+01   0.6649895051791D+01   0.6649882141943D+01
   0.6649867044774D+01   0.6649850400235D+01   0.6649832963193D+01   0.6649815558234D+01   0.6649799030863D+01
   0.6649784198548D+01   0.6649771803642D+01   0.6649762471461D+01   0.6649756675246D+01   0.6649754709811D+01
   0.6649756675246D+01   0.6649762471461D+01   0.6649771803642D+01   0.6649784198548D+01   0.6649799030863D+01
   0.6649815558234D+01   0.6649832963193D+01   0.6649850400235D+01   0.6649867044774D+01   0.6649882141943D+01
   0.6649895051791D+01   0.6649905288134D+01   0.6649912548176D+01   0.6649916730558D+01   0.6649917940158D+01
   0.6649916478330D+01   0.6649912819065D+01   0.6649907571766D+01   0.6649901433198D+01   0.6649895131929D+01
   0.6649889369538D+01   0.6649884763168D+01   0.6649881794600D+01   0.6649880770088D+01
   0.6649758410598D+01   0.6649760532640D+01   0.6649766700775D+01   0.6649776338365D+01   0.6649788539388D+01
   0.6649802145575D+01   0.6649815843519D+01   0.6649828272411D+01   0.6649838133456D+01   0.6649844291147D+01
   0.6649845858914D+01   0.6649842263420D+01   0.6649833283674D+01   0.6649819064115D+01   0.6649800101970D+01
   0.6649777212034D+01   0.6649751471914D+01   0.6649724153023D+01   0.6649696642007D+01   0.6649670357610D+01
   0.6649646667947D+01   0.6649626812781D+01   0.6649611834263D+01   0.6649602519845D+01   0.6649599359619D+01
   0.6649602519845D+01   0.6649611834263D+01   0.6649626812781D+01   0.6649646667947D+01   0.6649670357610D+01
   0.6649696642007D+01   0.6649724153023D+01   0.6649751471914D+01   0.6649777212034D+01   0.6649800101970D+01
   0.6649819064115D+01   0.6649833283667D+01   0.6649842263420D+01   0.6649845858914D+01   0.6649844291147D+01
   0.6649838133456D+01   0.6649828272411D+01   0.6649815843519D+01   0.6649802145575D+01   0.6649788539388D+01
   0.6649776338365D+01   0.6649766700775D+01   0.6649760532640D+01   0.6649758410598D+01
   0.6649596405271D+01   0.6649600018833D+01   0.6649610535945D+01   0.6649627014880D+01   0.6649647979137D+01
   0.6649671546436D+01   0.6649695589913D+01   0.6649717915518D+01   0.6649736438683D+01   0.6649749345397D+01
   0.6649755224972D+01   0.6649753166218D+01   0.6649742812234D+01   0.6649724373410D+01   0.6649698601071D+01
   0.6649666726979D+01   0.6649630375193D+01   0.6649591454248D+01   0.6649552037048D+01   0.6649514236362D+01
   0.6649480082555D+01   0.6649451409971D+01   0.6649429756909D+01   0.6649416283491D+01   0.6649411710809D+01
   0.6649416283491D+01   0.6649429756909D+01   0.6649451409971D+01   0.6649480082555D+01   0.6649514236362D+01
   0.6649552037048D+01   0.6649591454248D+01   0.6649630375193D+01   0.6649666726979D+01   0.6649698601071D+01
   0.6649724373410D+01   0.6649742812226D+01   0.6649753166218D+01   0.6649755224972D+01   0.6649749345397D+01
   0.6649736438683D+01   0.6649717915518D+01   0.6649695589913D+01   0.6649671546436D+01   0.6649647979137D+01
   0.6649627014880D+01   0.6649610535945D+01   0.6649600018833D+01   0.6649596405271D+01
   0.6649396798005D+01   0.6649402296891D+01   0.6649418310004D+01   0.6649443431707D+01   0.6649475462868D+01
   0.6649511609271D+01   0.6649548727023D+01   0.6649583589336D+01   0.6649613148541D+01   0.6649634770102D+01
   0.6649646420774D+01   0.6649646799360D+01   0.6649635405674D+01   0.6649612548209D+01   0.6649579296562D+01
   0.6649537387179D+01   0.6649489093345D+01   0.6649437070427D+01   0.6649384187367D+01   0.6649333355114D+01
   0.6649287360246D+01   0.6649248712225D+01   0.6649219510092D+01   0.6649201333837D+01   0.6649195164258D+01
   0.6649201333837D+01   0.6649219510092D+01   0.6649248712225D+01   0.6649287360246D+01   0.6649333355114D+01
   0.6649384187367D+01   0.6649437070427D+01   0.6649489093345D+01   0.6649537387179D+01   0.6649579296562D+01
   0.6649612548209D+01   0.6649635405679D+01   0.6649646799360D+01   0.6649646420774D+01   0.6649634770102D+01
   0.6649613148541D+01   0.6649583589336D+01   0.6649548727023D+01   0.6649511609271D+01   0.6649475462868D+01
   0.6649443431707D+01   0.6649418310004D+01   0.6649402296891D+01   0.6649396798005D+01
   0.6649162329484D+01   0.6649170099502D+01   0.6649192730698D+01   0.6649228251798D+01   0.6649273586326D+01
   0.6649324838950D+01   0.6649377646887D+01   0.6649427557437D+01   0.6649470392786D+01   0.6649502569376D+01
   0.6649521347801D+01   0.6649524999238D+01   0.6649512884461D+01   0.6649485449630D+01   0.6649444148956D+01
   0.6649391308059D+01   0.6649329943599D+01   0.6649263554664D+01   0.6649195900234D+01   0.6649130775989D+01
   0.6649071801096D+01   0.6649022224143D+01   0.6648984755437D+01   0.6648961431228D+01   0.6648953513948D+01
   0.6648961431228D+01   0.6648984755437D+01   0.6649022224143D+01   0.6649071801096D+01   0.6649130775989D+01
   0.6649195900234D+01   0.6649263554664D+01   0.6649329943599D+01   0.6649391308059D+01   0.6649444148956D+01
   0.6649485449630D+01   0.6649512884465D+01   0.6649524999238D+01   0.6649521347801D+01   0.6649502569376D+01
   0.6649470392786D+01   0.6649427557437D+01   0.6649377646887D+01   0.6649324838950D+01   0.6649273586326D+01
   0.6649228251798D+01   0.6649192730698D+01   0.6649170099502D+01   0.6649162329484D+01
   0.6648896421696D+01   0.6648906832127D+01   0.6648937153550D+01   0.6648984747051D+01   0.6649045504430D+01
   0.6649114243130D+01   0.6649185186547D+01   0.6649252473583D+01   0.6649310643572D+01   0.6649355051819D+01
   0.6649382185756D+01   0.6649389865502D+01   0.6649377327630D+01   0.6649345200864D+01   0.6649295390016D+01
   0.6649230888318D+01   0.6649155539229D+01   0.6649073767912D+01   0.6648990300349D+01   0.6648909885691D+01
   0.6648837034403D+01   0.6648775782207D+01   0.6648729487740D+01   0.6648700669686D+01   0.6648690887665D+01
   0.6648700669686D+01   0.6648729487740D+01   0.6648775782207D+01   0.6648837034403D+01   0.6648909885691D+01
   0.6648990300349D+01   0.6649073767912D+01   0.6649155539229D+01   0.6649230888318D+01   0.6649295390016D+01
   0.6649345200864D+01   0.6649377327632D+01   0.6649389865502D+01   0.6649382185756D+01   0.6649355051819D+01
   0.6649310643572D+01   0.6649252473583D+01   0.6649185186547D+01   0.6649114243130D+01   0.6649045504430D+01
   0.6648984747051D+01   0.6648937153550D+01   0.6648906832127D+01   0.6648896421696D+01
   0.6648603149805D+01   0.6648616544212D+01   0.6648655551432D+01   0.6648716764940D+01   0.6648794895162D+01
   0.6648883294216D+01   0.6648974588537D+01   0.6649061341982D+01   0.6649136676474D+01   0.6649194793121D+01
   0.6649231356470D+01   0.6649243726226D+01   0.6649231038417D+01   0.6649194152171D+01   0.6649135485926D+01
