 OMCLC,PHSP                                                              
       0.1000000E+01      -0.8890000E-02 1.00
       0.1000000E+01      -0.8660000E-02 1.00
       0.1000000E+01      -0.8430000E-02 1.00
       0.1000000E+01      -0.8280000E-02 1.00
       0.1000000E+01      -0.8040000E-02 1.00
       0.1000000E+01      -0.7850000E-02 1.00
       0.1000000E+01      -0.7620000E-02 1.00
       0.1000000E+01      -0.7430000E-02 1.00
       0.1000000E+01      -0.7230000E-02 1.00
       0.1000000E+01      -0.7000000E-02 1.00
       0.1000000E+01      -0.6770000E-02 1.00
       0.1000000E+01      -0.6620000E-02 1.00
       0.1000000E+01      -0.6390000E-02 1.00
       0.1000000E+01      -0.6190000E-02 1.00
       0.1000000E+01      -0.6000000E-02 1.00
       0.1000000E+01      -0.5810000E-02 1.00
       0.1000000E+01      -0.5610000E-02 1.00
       0.1000000E+01      -0.5420000E-02 1.00
       0.1000000E+01      -0.5270000E-02 1.00
       0.1000000E+01      -0.5040000E-02 1.00
       0.1000000E+01      -0.4840000E-02 1.00
       0.1000000E+01      -0.4650000E-02 1.00
       0.1000000E+01      -0.4420000E-02 1.00
       0.1000000E+01      -0.4190000E-02 1.00
       0.1000000E+01       0.2216400E+00 1.00
       0.1000000E+01       0.2218700E+00 1.00
       0.1000000E+01       0.2220600E+00 1.00
       0.1000000E+01       0.2222500E+00 1.00
       0.1000000E+01       0.2224500E+00 1.00
       0.1000000E+01       0.2226400E+00 1.00
       0.1000000E+01       0.2229100E+00 1.00
       0.1000000E+01       0.2231000E+00 1.00
       0.1000000E+01       0.2233300E+00 1.00
       0.1000000E+01       0.2234900E+00 1.00
       0.1000000E+01       0.2237200E+00 1.00
       0.1000000E+01       0.2239100E+00 1.00
       0.1000000E+01       0.2241000E+00 1.00
       0.1000000E+01       0.2243000E+00 1.00
       0.1000000E+01       0.2245300E+00 1.00
       0.1000000E+01       0.2247200E+00 1.00
       0.1000000E+01       0.2249500E+00 1.00
       0.1000000E+01       0.2251800E+00 1.00
       0.1000000E+01       0.2253400E+00 1.00
